date,time,open,high,low,close,volume
Jul-30-2020,11100.383358723,11425.720229749,10978.05278115,11334.58546549,32449292482.92079,206321493648.36978
Jul-29-2020,11084.616889704,11157.271938383,10894.505785672,11109.23106292,36055471756.47663,203287249280.7672
Jul-28-2020,10905.328257283,11282.250867517,10839.390923616,11073.297879589,39989495152.793465,204223624325.27087
Jul-27-2020,11016.823968704,11204.30926182,10644.973897976,10895.733957139,63042796645.341415,202236990314.96133
Jul-26-2020,9921.922095493,11339.802964562,9920.003523312,10996.536599024,42213334217.12326,191974092890.4729
Jul-25-2020,9697.515158668,10073.225302378,9652.913997826,9917.359473893,28010517868.526413,181128830062.12274
Jul-24-2020,9547.494177357,9716.605723596,9534.582155714,9686.12071608,21037125903.81843,177235876016.7367
Jul-23-2020,9600.611539764,9629.070858431,9477.722155112,9545.046629108,22466772026.639526,176100044830.8577
Jul-22-2020,9523.658036525,9627.169018658,9474.580562269,9592.963304038,23101832608.06475,175708055735.89362
Jul-21-2020,9384.637280301,9524.321572447,9306.723329486,9518.901022149,19256793736.38002,172605073940.35315
Jul-20-2020,9162.179687978,9419.400449703,9160.240988246,9385.174346234,18926176904.525696,171487341825.79514
Jul-19-2020,9207.293260351,9212.380925894,9151.486580544,9164.069788541,13940188804.003601,169211575088.62866
Jul-18-2020,9169.952206175,9213.285053866,9119.533813238,9207.816995889,11947063843.278791,168778549974.80164
Jul-17-2020,9156.427377405,9196.230068107,9129.37505532,9170.802680627,12785910296.40608,168882482359.43152
Jul-16-2020,9135.106244183,9176.80158001,9094.505948019,9155.773355258,15270491655.545956,168468973413.2521
Jul-15-2020,9200.64875465,9220.828575391,9058.920621674,9137.239203353,16582669314.765694,168514199418.1794
Jul-14-2020,9253.721450557,9269.70497122,9182.048444031,9206.764838048,14662526150.233889,170079990853.28693
Jul-13-2020,9242.639686936,9273.110343346,9155.100177942,9254.20447377,16272167655.737453,170007187866.19226
Jul-12-2020,9297.137398499,9320.456357791,9217.6095152,9247.107825483,14936740773.710249,171003296255.5328
Jul-11-2020,9230.979937074,9313.256344017,9187.861566553,9286.726084869,11952544232.061485,170437661039.546
Jul-10-2020,9276.580057192,9283.619995783,9195.588708669,9231.320100491,13061147820.357235,170216321880.00403
Jul-09-2020,9239.746147902,9288.712670338,9141.271506372,9278.447734235,16354705418.081438,169589057281.6436
Jul-08-2020,9428.606013606,9429.390147452,9201.801168039,9240.366175725,17978271912.031075,171942322550.18246
Jul-07-2020,9257.371172247,9453.376947211,9241.340229654,9420.350154587,16333234232.439144,172116575807.64386
Jul-06-2020,9339.715305852,9363.358154196,9220.037597258,9252.355179756,17246307333.957176,170776445833.58923
Jul-05-2020,9077.942345453,9342.540315737,9053.655688422,9342.540315737,16794093511.509247,169604879655.50696
Jul-04-2020,9131.495458412,9137.447368699,8957.560299802,9072.772592194,12978699502.854044,166899354329.7178
Jul-03-2020,9069.815385774,9178.139100209,9053.808488932,9127.518466541,12619370983.194368,167429731224.06958
Jul-02-2020,9081.57397891,9117.536880955,9059.7879362,9065.57798453,16093715203.20002,167474065004.79178
Jul-01-2020,9228.082821044,9253.257937328,8991.466115864,9084.054479317,16368750494.83271,168813597933.1773
Jun-30-2020,9136.040257457,9283.111144786,9102.358833701,9225.668161404,15043273940.040756,169227695661.83362
Jun-29-2020,9179.411116214,9190.72068054,9076.059608318,9145.560607003,15421116288.976723,168532494578.05023
Jun-28-2020,9126.119998539,9219.3928138,9042.933317274,9180.15902631,14838631119.367802,167934859484.10193
Jun-27-2020,9014.405432599,9178.957416344,8961.236006688,9118.117533044,16823321855.415232,166863119578.0689
Jun-26-2020,9162.617898746,9191.410747823,8942.426190009,9014.22427198,16646055896.967407,167950056936.7672
Jun-25-2020,9253.790441841,9290.336555849,9075.259418353,9165.503578236,18745051955.67498,169288251679.4744
Jun-24-2020,9302.941246255,9324.51668625,9066.601836927,9254.748295924,21449477389.801636,170176296000.6123
Jun-23-2020,9619.310235827,9664.023907562,9242.954368158,9289.303604875,18027557224.35012,174051689510.32465
Jun-22-2020,9683.93363181,9712.302931214,9586.803715355,9614.94360605,19667576806.758327,177451081547.3744
Jun-21-2020,9295.515456527,9697.175129829,9290.806476198,9685.845286855,16669106171.763002,174537836716.47617
Jun-20-2020,9351.832000427,9449.308884074,9289.89379981,9289.89379981,15448764609.546492,172135437281.79898
Jun-19-2020,9316.226995996,9373.053281646,9252.759373143,9348.977142148,17932871013.468918,171291626097.59583
Jun-18-2020,9393.868924654,9412.352789032,9263.216635135,9305.901804693,19527343337.210407,171951244630.53192
Jun-17-2020,9461.519582144,9461.908823341,9302.884494285,9401.552893373,18874354828.706947,173229521282.2446
Jun-16-2020,9522.880923528,9540.093920682,9309.953063527,9463.405493001,18609541664.250973,173978886609.3549
Jun-15-2020,9422.305416409,9566.212937298,9381.984433769,9520.484680768,24399990285.160183,174692752419.63687
Jun-14-2020,9352.512538141,9485.445504756,8960.667050118,9421.652179904,24311638545.771202,170263310864.0152
Jun-13-2020,9470.194859489,9470.194859489,9295.788821574,9352.845602064,15802769087.108826,173240671689.186
Jun-12-2020,9464.718260865,9472.851520534,9378.910664131,9463.820529397,18853236921.955284,173561923938.3881
Jun-11-2020,9304.399497146,9538.688427765,9263.997892042,9460.375484512,28635953787.937714,173363490989.63516
Jun-10-2020,9864.195678036,9924.656934423,9257.352855233,9314.378159997,28078869432.744137,177655075928.21127
Jun-09-2020,9771.820948992,9966.962941217,9716.219496684,9864.561413157,21335294207.64187,179960228068.54263
Jun-08-2020,9774.133918383,9841.159197083,9657.177237822,9769.869087608,22201874671.161858,178607649496.78845
Jun-07-2020,9747.856807497,9778.403103301,9667.039256707,9773.301577068,24804583214.652023,178825923692.4071
Jun-06-2020,9661.568387778,9769.288374835,9456.736415239,9742.573822416,19781866056.33938,177067750840.76346
Jun-05-2020,9636.570304688,9723.004458737,9568.154880149,9662.323105336,21994182984.204647,177309062240.79163
Jun-04-2020,9793.27132179,9836.166994131,9641.720671136,9641.917174627,25839305931.796978,179228721270.07504
Jun-03-2020,9654.855411483,9854.888471732,9506.048535426,9803.990305736,24537394171.085556,178371603614.38663
Jun-02-2020,9542.709506676,9652.629014484,9454.87867805,9652.629014484,30774114397.07087,175715682277.90076
Jun-01-2020,10167.402716008,10174.000383287,9396.444267009,9538.727853222,40117755689.735245,181818399958.91708
May-31-2020,9454.105516725,10232.61773952,9433.579202487,10177.770353698,27483501150.540154,176141805574.4412
May-30-2020,9694.273434848,9694.273434848,9420.259757406,9449.860914083,30164673988.71284,175722350392.78348
May-29-2020,9415.670494725,9708.464045986,9351.301217079,9693.552426994,30240847830.504707,174986415571.4222
May-28-2020,9540.936504363,9558.557224368,9374.994595649,9418.133839887,34433975805.11112,173820342654.98773
May-27-2020,9177.549169961,9566.465329353,9123.651670492,9536.159368896,31339127072.194485,171065907364.54025
May-26-2020,8855.98982941,9189.868582806,8846.784743008,9165.144673701,29023731426.99337,165951880765.01962
May-25-2020,8894.327429246,8985.206386256,8745.730775382,8850.354200037,29122854004.021027,162995940997.90784
May-24-2020,8765.900390232,8944.683018229,8708.15435771,8897.213209214,32589017640.77668,162281171647.30975
May-23-2020,9178.757641698,9278.961893382,8791.793685125,8791.793685125,25780142754.701046,167779073589.58176
May-22-2020,9167.548507265,9294.044721519,9114.398031171,9180.527996785,26003317556.249058,169162360390.56503
May-21-2020,9059.871783777,9244.459499721,8973.510050864,9160.705420055,33446538580.7267,167804855732.3668
May-20-2020,9519.329840978,9558.120910914,8859.743095929,9073.693078891,33726116883.189507,170759166081.34378
May-19-2020,9769.895544978,9805.300343078,9441.170645581,9524.434063671,31304878616.171516,177817155456.8914
May-18-2020,9724.567636323,9852.625432196,9518.78599357,9761.178765113,33953354776.591995,177791747575.0923
May-17-2020,9672.109015684,9901.963052503,9563.109965784,9733.739136589,36680111315.17609,178660739472.8034
May-16-2020,9383.519750548,9835.576125011,9349.102058943,9667.578396738,31980216368.50253,176741126353.66672
May-15-2020,9307.561701696,9556.384605625,9235.124285492,9380.484219264,35516301774.01888,172807069653.0343
May-14-2020,9772.438556695,9803.1302315,9240.452877397,9293.972171086,44345543412.008224,175071724313.21976
May-13-2020,9298.001841958,9836.468002521,9273.44989089,9772.561575826,44963754585.06541,175679524322.36783
May-12-2020,8804.984468115,9363.647602379,8804.984468115,9302.896540995,34610987892.58701,165909204204.7997
May-11-2020,8583.604045247,8940.956452104,8566.733028151,8792.063767945,44269698682.529755,161057224632.45917
May-10-2020,8747.339336473,9108.035700011,8303.339059283,8593.856494464,43551499511.74325,159916375004.2429
May-09-2020,9554.216376872,9554.216376872,8388.959555308,8745.152545192,49096426545.483246,159826123151.7949
May-08-2020,9814.400817443,9900.431520932,9559.705894324,9570.005987549,36759061346.29943,178685755695.6
May-07-2020,9943.631675014,9995.180686805,9753.752318004,9822.88562923,50787616033.86071,181977754701.74335
May-06-2020,9170.34293096,9985.692228524,9086.608455505,9968.105282228,44195883977.58345,173692539733.1819
May-05-2020,9013.045880952,9353.209746724,8936.688923797,9198.252700851,37332792656.473495,167826777744.7672
May-04-2020,8876.401349039,9060.014739282,8826.544714935,8967.997704233,34606031419.30998,163732155636.39355
May-03-2020,8895.40132796,8933.905220051,8571.361768438,8883.30678116,35712348408.14831,160941962365.17932
May-02-2020,8973.683542098,9157.860150652,8765.817977746,8894.362674812,36776322130.07504,164772116841.56793
May-01-2020,8822.562075026,8992.528434762,8778.174810517,8974.922892482,34889762273.70067,162713195839.8506
Apr-30-2020,8629.22539759,9025.379731823,8629.22539759,8832.98125113,43425802327.72872,161118132981.49084
Apr-29-2020,8756.427416307,9425.798393921,8476.196338377,8607.329832118,56288690521.042114,163081748451.0664
Apr-28-2020,7747.510263013,8878.881233865,7731.959973293,8759.789190303,34278610731.338528,150712446279.9226
Apr-27-2020,7772.739891966,7772.739891966,7668.774697396,7754.222425558,25836558088.101906,141607175628.19363
Apr-26-2020,7676.112823842,7766.689761497,7651.244533788,7766.689761497,27154195067.964497,141335677928.53232
Apr-25-2020,7536.121952295,7667.00624538,7529.539216758,7665.828318069,24111822559.901714,139184239452.5138
Apr-24-2020,7499.599961892,7600.653705636,7452.971185234,7535.263896666,25858610305.703373,138203387711.7796
Apr-23-2020,7470.507761039,7584.586417134,7430.217501847,7497.353392645,31706852571.210102,137798083489.11963
Apr-22-2020,7114.279112919,7612.469032722,7043.728865892,7464.891126761,30103580671.250164,133567670515.66982
Apr-21-2020,6848.63295458,7127.934459289,6828.232224184,7106.551177031,24916975279.046455,128120648874.18997
Apr-20-2020,6850.014587444,6909.394476465,6793.922255098,6851.005362273,29393938160.496082,125825015434.61652
Apr-19-2020,7130.802845592,7193.471505797,6802.728636355,6856.78595335,26956989050.526352,129289405823.92097
Apr-18-2020,7238.813999982,7238.813999982,7084.171815922,7133.148679405,25713381019.621838,131299883668.29266
Apr-17-2020,7038.544102498,7258.392590721,7038.544102498,7233.157423116,24783424486.781746,130947107630.63899
Apr-16-2020,7095.723992935,7127.521095703,7028.621058964,7034.54035767,30376034250.392673,129518207870.7238
Apr-15-2020,6632.63386755,7136.02127105,6531.440044339,7088.799491826,33497785088.697475,126464114155.67062
Apr-14-2020,6860.026011278,6915.825190547,6629.918818011,6637.791815543,26821228375.741028,124596359705.63637
Apr-13-2020,6841.808244666,6956.211497916,6778.251961362,6856.179093865,28504195497.14,125895041724.99878
Apr-12-2020,6925.828475568,6925.828475568,6651.14095836,6837.422539886,31953029026.479736,123588123155.13097
Apr-11-2020,6873.738524108,7151.799963148,6797.613534862,6977.230635882,25365748775.631874,127014900702.17606
Apr-10-2020,6870.159673057,6930.589447796,6773.981140848,6869.586551932,30015475132.19048,125695053282.84592
Apr-09-2020,7287.828928937,7291.256765901,6773.42590225,6859.8337374,32004749572.412277,127757875237.51842
Apr-08-2020,7350.84701265,7355.680725464,7166.887911175,7293.584360283,28609068744.733494,133591007345.97972
Apr-07-2020,7197.669188418,7376.150588799,7171.11416436,7352.328771068,32753738688.828842,133529754680.455
Apr-06-2020,7317.027619319,7428.30618983,7122.743853702,7198.770191509,39144962205.87615,133817605169.77576
Apr-05-2020,6789.732157002,7291.003704572,6789.732138765,7279.161792257,31594108802.99503,129472682893.77527
Apr-04-2020,6847.445950011,6874.52863927,6710.016206243,6789.732164723,25269670113.00513,124308425037.95819
Apr-03-2020,6733.667480769,6867.941777985,6693.177965417,6847.730054844,27880150848.346153,123733079484.6075
Apr-02-2020,6797.838573991,7009.425589852,6630.440002188,6733.747734803,37167518958.50795,124606219965.22142
Apr-01-2020,6591.46674841,7112.018153073,6572.988865858,6807.465142308,35949707671.355675,122725401428.30705
Mar-31-2020,6419.060999071,6601.951969107,6176.881757456,6598.287014759,25637412066.59383,115302473165.50468
Mar-30-2020,6397.716177481,6496.833910194,6358.758000958,6431.262412871,27431559375.459602,117897004412.5406
Mar-29-2020,5900.006585031,6546.928546829,5877.928854829,6424.078447239,27021350124.509834,114501719213.39624
Mar-28-2020,6241.956890205,6241.956890205,5908.106131654,5917.297073238,23647684302.308273,111751694356.7959
Mar-27-2020,6378.656391936,6378.656391936,6073.035097868,6239.838831896,27085157179.309658,113826923632.40271
Mar-26-2020,6736.947798631,6820.942203709,6377.749563627,6377.749563627,28806208012.94218,122203325296.58276
Mar-25-2020,6679.399746719,6750.800609213,6563.679185357,6736.291779135,29627849180.959633,121738455841.64229
Mar-24-2020,6740.887504072,6909.427937704,6509.137356817,6681.336594453,37094888214.32621,121546867684.8523
Mar-23-2020,6465.057235512,6776.051150412,6390.800015169,6736.044984352,41093254549.53146,121097566539.85704
Mar-22-2020,5836.556172955,6500.702806776,5769.090030033,6467.459038287,48057935733.18337,111429326543.4797
Mar-21-2020,6162.351079007,6385.923935786,5796.48831305,5843.158786255,49039501835.036606,112187860495.32362
Mar-20-2020,6211.467472707,6428.249245557,5921.28429644,6149.79835117,74321910267.06207,112728501963.35501
Mar-19-2020,6163.652015817,6845.32391062,5816.372412437,6192.309975228,82173623931.31546,115935645852.82701
Mar-18-2020,5363.797911144,6373.372918882,5280.250820037,6160.004718461,46227050479.47742,104548696265.17877
Mar-17-2020,5322.867474491,5396.96940241,5047.756898995,5365.581534299,30708432421.460014,95631779590.90817
Mar-16-2020,5008.440359182,5446.809002353,4968.735363742,5362.320406925,36376336243.88972,95525363026.66676
Mar-15-2020,5374.039138323,5374.039138323,4528.299569558,5022.578106242,33030427611.937492,90499353955.15883
Mar-14-2020,5200.968199503,5832.913922816,5168.397855912,5381.745246919,26391424072.39053,96195556705.22151
Mar-13-2020,5585.038431457,5611.99197394,5120.784387384,5212.979297886,41904880597.15357,97722102309.6672
Mar-12-2020,4799.696383318,5891.890068654,4003.591031768,5518.647280507,60723203714.91818,95005002272.69986
Mar-11-2020,7932.112311909,7953.436635033,4684.824346389,4724.392684378,38263176500.41835,121163326657.35214
Mar-10-2020,7897.141265314,7963.670417156,7627.475829,7931.347542963,32035157695.883503,141970620520.2468
Mar-09-2020,7933.949977278,8139.026940977,7794.194169827,7900.821325967,34726963415.41885,143809421789.0759
Mar-08-2020,8045.081282543,8132.647862811,7664.882825524,7915.672114634,37959208549.61916,142578528186.79254
Mar-07-2020,8898.958236547,8898.958236547,8042.736084463,8042.736084463,33505674162.182323,155088458047.74023
Mar-06-2020,9133.485034103,9167.919947157,8869.500326368,8898.942077756,34911099914.61379,163526318728.34937
Mar-05-2020,9062.478817977,9150.674743543,9007.385122437,9129.266627707,33574313953.088737,164282940136.1759
Mar-04-2020,8756.306451651,9136.660962335,8756.306451651,9051.139212389,28798098411.369083,162918336040.15533
Mar-03-2020,8762.362408192,8839.479071446,8554.100335166,8749.500221929,29780398865.109215,158496183520.31754
Mar-02-2020,8907.40805683,8907.40805683,8679.939334868,8772.476036802,31679555793.09885,159017072002.8097
Mar-01-2020,8549.340701251,8956.124737223,8518.222266266,8900.068550262,29111523358.530468,158184330288.864
Feb-29-2020,8550.541951959,8710.274182381,8426.707718116,8557.504357584,25805457967.583992,154882913461.60522
Feb-28-2020,8750.14460552,8783.127593985,8569.467784718,8569.467784718,28569338388.818615,156921090953.10883
Feb-27-2020,8812.547056153,8892.751475553,8477.509710623,8731.610771305,31653812954.634514,157412038002.72867
Feb-26-2020,8695.374107935,8975.439388304,8565.953034305,8775.595015544,37863755310.130516,159196540576.9416
Feb-25-2020,9327.165780323,9368.457956608,8692.901590615,8829.543592945,35462874215.674545,163787589106.11044
Feb-24-2020,9662.360386721,9905.852191638,9315.47612378,9358.388620384,34745765383.73613,171785263057.60364
Feb-23-2020,9953.140109016,9972.513507261,9518.287042595,9664.370231955,33711384526.733288,175909878700.66232
Feb-22-2020,9663.250800451,9951.126733768,9663.250800451,9923.659319612,29496972972.892437,178038565852.0307
Feb-21-2020,9683.663802783,9700.679432526,9582.977249442,9667.521623153,29322369849.73708,174531980209.10825
Feb-20-2020,9600.491436833,9746.933193634,9576.364242074,9683.453205911,33072200100.22486,175008291937.87903
Feb-19-2020,9612.45634826,9656.516877477,9483.963621918,9612.39263243,38453745129.309906,173334512100.28796
Feb-18-2020,10152.939757068,10214.653170618,9603.34086127,9621.766805943,37096619902.53132,182314328777.60303
Feb-17-2020,9700.842004608,10209.58606591,9620.499124506,10144.896496497,38169582164.26966,177769828118.05847
Feb-16-2020,9939.757984886,9940.394815153,9481.850576798,9711.996027942,39598298473.51138,175667186732.8234
Feb-15-2020,9908.084221839,10032.343092004,9687.006103024,9969.235680452,36525467233.546524,179092557524.82288
Feb-14-2020,10328.115008416,10366.437841436,9862.309991308,9903.077896912,35159749254.72129,183357305740.18774
Feb-13-2020,10229.150079749,10360.532078348,10110.834261583,10327.512334976,38621696717.55168,185324696688.49002
Feb-12-2020,10313.911197328,10458.550677107,10104.987970682,10225.415261826,40279999808.96401,185753452118.88403
Feb-11-2020,10220.508924458,10396.605743004,10220.508924458,10327.554589217,37536325030.77256,186429089122.67944
Feb-10-2020,9859.706677059,10283.609362086,9729.947875627,10229.700902488,32344589624.228157,179739260248.31604
Feb-09-2020,10128.723888224,10154.399803318,9787.316091433,9869.436911635,32809761670.321304,179314120889.557
Feb-08-2020,9890.510298711,10136.292375953,9882.112054443,10128.750275518,30830691930.953083,181866640936.16617
Feb-07-2020,9878.102326096,9911.33485993,9678.528905515,9899.911944208,27781716512.858826,177359345663.7805
Feb-06-2020,9760.277761484,9871.278061428,9747.322679613,9820.295541559,31575968441.416294,177054349781.89838
Feb-05-2020,9605.879401946,9835.472653444,9541.800636909,9754.07841167,33460093620.22692,175262977322.93222
Feb-04-2020,9175.377439615,9684.328803636,9163.041622942,9602.309743074,27369542844.8735,170352603411.8736
Feb-03-2020,9299.27391584,9337.172943076,9116.753963881,9187.070016251,25453389344.38254,166714544845.3596
Feb-02-2020,9332.390335202,9545.342884568,9253.044317893,9302.36265841,28287364412.594486,168966244374.17764
Feb-01-2020,9382.886002525,9451.075249365,9222.505434595,9339.574889161,25513782426.063236,169576924680.3792
Jan-31-2020,9345.862971879,9448.900119075,9307.566840979,9386.105651619,24669132631.411457,169636957803.40958
Jan-30-2020,9498.823463288,9512.289712172,9236.47552929,9336.132884714,29879074256.12286,169249094727.01547
Jan-29-2020,9295.295573713,9554.568011022,9226.934034856,9503.267999973,27862509999.088432,169567098661.1014
Jan-28-2020,9361.341368662,9399.970873569,9264.581114883,9304.918063766,31677015378.88771,168807381942.65137
Jan-27-2020,8896.167778512,9334.836393301,8896.167778512,9334.836393301,28386922234.095695,163462892496.78073